dispute_id,true_category,expected_outcome,action,action_reason,outcome,final_score,suspicion_score,verdict
D-006080,CR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,deferred
D-006081,AR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.045,0.0,deferred
D-006082,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.577,0.0,correct
D-006083,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-006084,CR-03,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.62,0.6,correct
D-006085,SP-07,escalate,auto_approve,compliance_override,favor_cardholder,0.143,0.0,correct
D-006086,QD-03,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.108,0.0,correct
D-006087,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-006088,QD-05,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.031,0.0,deferred
D-006089,QD-06,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.022,0.0,deferred
D-006090,BA-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.208,0.0,correct
D-006091,QD-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.559,0.0,correct
D-006092,QD-02,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.081,0.0,correct
D-006093,BA-02,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.6,0.0,correct
D-006094,NR-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,correct
D-006095,CR-03,escalate,auto_approve,compliance_override,favor_cardholder,-0.075,0.0,correct
D-006096,QD-05,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.55,correct
D-006097,QD-01,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.054,0.6,deferred
D-006098,CR-05,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.143,0.5,deferred
D-006099,BA-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.332,0.0,correct
D-006100,NR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.4,0.0,correct
D-006101,CR-01,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.302,0.7,deferred
D-006102,CR-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.158,0.0,correct
D-006103,QD-06,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006104,AR-03,favor_merchant,escalate_to_analyst,integrity_signals_detected,escalate,-0.042,0.8,deferred
D-006105,AR-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.053,0.0,correct
D-006106,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.158,0.0,correct
D-006107,BA-06,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.03,0.0,deferred
D-006108,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.07,0.0,correct
D-006109,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006110,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006111,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.318,0.0,correct
D-006112,BA-02,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.6,0.0,correct
D-006113,QD-03,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.108,0.0,deferred
D-006114,QD-01,escalate,auto_approve,compliance_override,favor_cardholder,0.109,0.0,correct
D-006115,NR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.415,0.0,correct
D-006116,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.637,0.0,correct
D-006117,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006118,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-006119,QD-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-006120,BA-01,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.332,0.0,correct
D-006121,CR-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006122,SP-08,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.03,0.0,deferred
D-006123,QD-04,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.005,0.0,deferred
D-006124,CR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.19,0.0,deferred
D-006125,QD-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-006126,BA-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006127,QD-06,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006128,CR-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.003,0.0,deferred
D-006129,BA-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.32,0.6,correct
D-006130,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.205,0.0,correct
D-006131,BA-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.332,0.0,correct
D-006132,SP-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006133,CR-03,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006134,BA-04,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.158,0.0,correct
D-006135,BA-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006136,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.302,0.0,correct
D-006137,QD-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.01,0.0,deferred
D-006138,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.205,0.0,correct
D-006139,NR-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006140,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-006141,BA-04,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.7,deferred
D-006142,BA-08,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.13,0.0,correct
D-006143,NR-01,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.45,0.0,correct
D-006144,CR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.085,0.0,deferred
D-006145,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-006146,BA-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.72,0.6,correct
D-006147,CR-03,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.158,0.0,deferred
D-006148,QD-01,escalate,auto_approve,compliance_override,favor_cardholder,0.176,0.0,correct
D-006149,NR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.415,0.0,correct
D-006150,QD-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.114,0.0,deferred
D-006151,QD-05,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.55,0.0,correct
D-006152,CR-03,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-006153,NR-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.24,0.6,correct
D-006154,SP-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.095,0.0,deferred
D-006155,BA-02,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.6,0.7,deferred
D-006156,NR-05,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.402,0.0,deferred
D-006157,QD-03,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.105,0.0,correct
D-006158,QD-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-006159,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-006160,NR-05,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006161,BA-06,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006162,SP-07,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.188,0.6,deferred
D-006163,NR-01,escalate,auto_approve,compliance_override,favor_cardholder,-0.055,0.0,correct
D-006164,AR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.053,0.0,deferred
D-006165,SP-06,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.102,0.0,deferred
D-006166,CR-03,favor_merchant,auto_approve,compliance_override,favor_cardholder,-0.5,0.0,correct
D-006167,SP-04,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.095,0.0,deferred
D-006168,BA-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.387,0.5,correct
D-006169,CR-05,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,-0.088,0.0,deferred
D-006170,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-006171,BA-02,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.45,0.6,correct
D-006172,BA-04,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.8,deferred
D-006173,SP-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.095,0.0,deferred
D-006174,AR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.158,0.0,deferred
D-006175,BA-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.335,0.0,correct
D-006176,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-006177,NR-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.055,0.6,correct
D-006178,SP-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.005,0.0,deferred
D-006179,BA-01,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.32,0.0,correct
D-006180,NR-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.213,0.7,correct
D-006181,NR-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.387,0.0,correct
D-006182,NR-05,escalate,auto_approve,compliance_override,favor_cardholder,-0.077,0.0,correct
D-006183,SP-08,escalate,auto_approve,compliance_override,favor_cardholder,0.65,0.625,correct
D-006184,NR-01,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.055,0.0,correct
D-006185,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-006186,QD-05,escalate,request_more_evidence,insufficient_evidence,inconclusive,0.168,0.0,correct
D-006187,NR-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.58,0.0,correct
D-006188,QD-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.038,0.0,deferred
D-006189,NR-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.4,0.0,correct
D-006190,BA-04,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.55,0.0,correct
D-006191,QD-01,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.054,0.0,deferred
D-006192,CR-05,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.62,0.0,correct
D-006193,QD-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.01,0.0,deferred
D-006194,SP-01,escalate,auto_approve,compliance_override,favor_cardholder,-0.11,0.0,correct
D-006195,SP-03,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.011,0.0,deferred
D-006196,SP-02,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006197,AR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006198,AR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.03,0.0,deferred
D-006199,CR-01,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006200,BA-04,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.55,0.0,correct
D-006201,NR-03,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-006202,BA-04,favor_merchant,auto_deny,compliance_override,favor_merchant,0.19,0.0,correct
D-006203,BA-02,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.6,0.0,correct
D-006204,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.637,0.0,correct
D-006205,NR-04,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.62,0.0,correct
D-006206,CR-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.302,0.0,correct
D-006207,NR-02,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.55,correct
D-006208,QD-02,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.142,0.0,deferred
D-006209,BA-04,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.55,0.6,deferred
D-006210,NR-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006211,QD-01,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.081,0.0,deferred
D-006212,QD-04,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.019,0.0,deferred
D-006213,QD-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.602,0.0,deferred
D-006214,AR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,-0.03,0.0,deferred
D-006215,BA-01,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.347,0.0,correct
D-006216,NR-01,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.225,0.0,deferred
D-006217,NR-01,favor_cardholder,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.225,0.0,deferred
D-006218,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.644,0.0,correct
D-006219,CR-04,favor_merchant,auto_approve,compliance_override,favor_cardholder,0.112,0.0,correct
D-006220,QD-06,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,0.208,0.0,correct
D-006221,BA-01,favor_cardholder,auto_approve,strong_evidence_for_cardholder,favor_cardholder,0.72,0.0,correct
D-006222,NR-03,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.387,0.625,correct
D-006223,NR-02,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006224,SP-02,escalate,escalate_to_analyst,integrity_signals_detected,escalate,-0.095,0.6,correct
D-006225,NR-04,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.58,0.8,deferred
D-006226,CR-03,favor_cardholder,escalate_to_analyst,integrity_signals_detected,escalate,0.62,0.6,deferred
D-006227,BA-03,favor_cardholder,auto_approve,compliance_override,favor_cardholder,-0.002,0.0,correct
D-006228,QD-01,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.054,0.0,correct
D-006229,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.484,0.0,correct
D-006230,CR-04,escalate,request_more_evidence,insufficient_evidence,inconclusive,-0.079,0.0,correct
D-006231,QD-04,favor_merchant,request_more_evidence,insufficient_evidence,inconclusive,0.158,0.0,deferred
D-006232,QD-03,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.1,0.0,deferred
D-006233,BA-06,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.45,0.0,correct
D-006234,BA-01,escalate,escalate_to_analyst,integrity_signals_detected,escalate,0.72,0.667,correct
D-006235,CR-01,favor_cardholder,auto_approve,compliance_override,favor_cardholder,0.182,0.0,correct
D-006236,NR-01,escalate,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.055,0.0,correct
D-006237,AR-02,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.135,0.0,deferred
D-006238,NR-01,favor_cardholder,request_more_evidence,insufficient_evidence,inconclusive,0.365,0.0,deferred
D-006239,CR-03,favor_merchant,represent_chargeback,evidence_favors_merchant,favor_merchant,-0.5,0.0,correct
D-006240,BA-08,favor_merchant,escalate_to_analyst,evidence_inconclusive_human_review,escalate,-0.13,0.0,deferred
D-006241,QD-01,favor_cardholder,auto_approve,evidence_favors_cardholder,favor_cardholder,0.491,0.0,correct
